"dpto","code","mpio","year","periodo","crop","harvested","prod","yield","NA"
"TOLIMA",73563,"PRADO","CAFE",2007,"2007",1084,1007,1328,1.31876861966236
"TOLIMA",73686,"SANTA ISABEL","CAFE",2007,"2007",1079,996,1236,1.24096385542169
"TOLIMA",73443,"MARIQUITA","CAFE",2007,"2007",810,679,952,1.4020618556701
"TOLIMA",73449,"MELGAR","CAFE",2007,"2007",572,410,473,1.15365853658537
"TOLIMA",73408,"LERIDA","CAFE",2007,"2007",509,458,549,1.19868995633188
"TOLIMA",73055,"ARMERO (GUAYABAL)","CAFE",2007,"2007",323,281,430,1.53024911032028
"TOLIMA",73585,"PURIFICACION","CAFE",2007,"2007",275,241,255,1.05809128630705
"TOLIMA",73678,"SAN LUIS","CAFE",2007,"2007",255,238,310,1.30252100840336
"TOLIMA",73622,"RONCESVALLES","CAFE",2007,"2007",249,208,260,1.25
"TOLIMA",73483,"NATAGAIMA","CAFE",2007,"2007",136,127,69,0.543307086614173
"TOLIMA",73217,"COYAIMA","CAFE",2007,"2007",113,106,50,0.471698113207547
"TOLIMA",73461,"MURILLO","CAFE",2007,"2007",65,58,74,1.27586206896552
"TOLIMA",73770,"SUAREZ","CAFE",2007,"2007",45,41,14,0.341463414634146
"VALLE DEL CAUCA",76736,"SEVILLA","CAFE",2007,"2007",8743.51,7600,8284,1.09
"VALLE DEL CAUCA",76243,"EL AGUILA","CAFE",2007,"2007",7602.46,6814,6609.58,0.97
"VALLE DEL CAUCA",76122,"CAICEDONIA","CAFE",2007,"2007",6382.2,5933,6674.625,1.125
"VALLE DEL CAUCA",76041,"ANSERMANUEVO","CAFE",2007,"2007",6159.26,5992.43,6601.6583,1.10166631900581
"VALLE DEL CAUCA",76246,"EL CAIRO","CAFE",2007,"2007",5026.69,4700,3595.5,0.765
"VALLE DEL CAUCA",76828,"TRUJILLO","CAFE",2007,"2007",4974,4800,4320,0.9
"VALLE DEL CAUCA",76834,"TULUA","CAFE",2007,"2007",4244.35,3900,3900,1
"VALLE DEL CAUCA",76616,"RIOFRIO","CAFE",2007,"2007",4093.31,4000,3600,0.9
"VALLE DEL CAUCA",76054,"ARGELIA","CAFE",2007,"2007",3369.72,3365,3365,1
"VALLE DEL CAUCA",76113,"BUGALAGRANDE","CAFE",2007,"2007",2350.34,2323,2044.24,0.88
"VALLE DEL CAUCA",76823,"TORO","CAFE",2007,"2007",2314.71,2220,1776,0.8
"VALLE DEL CAUCA",76100,"BOLIVAR","CAFE",2007,"2007",2078,2050,1076.25,0.525
"VALLE DEL CAUCA",76497,"OBANDO","CAFE",2007,"2007",1796.58,1718,1288.5,0.75
"VALLE DEL CAUCA",76890,"YOTOCO","CAFE",2007,"2007",1773.04,1633,1470,0.900183710961421
